Time (s),Volume (m^3),NH2_X(8),NH_X(9),NHO_X(10),H2O_X(11),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),HX(13)
7.260668606000614e-07,0.04813658495077032,1.4088237291623695e-10,3.5316067969127854e-06,5.0713784633917795e-12,5.867331898699869e-07,0.054,2.6759161327182854e-08,0.019399128445297113,0.0028259716996329692,4.343526368128036e-08,5.647926034347557e-05,0.0,0.0,0.0062000720003865285,0.8681791433363705,0.004241927949260259,6.329282634135137e-09,2.3655371865932934e-15,0.06311397786950619,1.878667308690748e-14,2.3916653544989932e-08
7.283837413601401e-07,0.04813658495077032,1.4007932857000625e-10,3.5217035114399246e-06,5.073240645953524e-12,5.839206482621555e-07,0.054,2.690136624630857e-08,0.019412644078591737,0.00282795976978435,4.332733638482382e-08,5.633796696674018e-05,0.0,0.0,0.006184722409204536,0.8681708991834135,0.004244903400141755,6.363035309699806e-09,2.384404034274011e-15,0.06311214078710756,1.8971378184934632e-14,2.3780116916144337e-08
7.307006221202187e-07,0.04813658495077032,1.3928314375164726e-10,3.5118504342229287e-06,5.075084820675443e-12,5.81128767441093e-07,0.054,2.7043769755456853e-08,0.019426092884468966,0.002829937961802642,4.3219944574594026e-08,5.619737975606672e-05,0.0,0.0,0.006169448744631745,0.8681626958274973,0.004247864062964137,6.39683535705079e-09,2.403354716864515e-15,0.06311031282616748,1.9157193270791025e-14,2.364474553590096e-08
7.330175028802974e-07,0.04813658495077032,1.384937402658366e-10,3.5020471894948795e-06,5.076911132166274e-12,5.783573442821721e-07,0.054,2.718637100904398e-08,0.01943947535782262,0.0028319063491811804,4.3113084274334785e-08,5.6057493426018505e-05,0.0,0.0,0.006154250444163503,0.8681545329662419,0.004250810047801467,6.430682574077006e-09,2.4223892962603505e-15,0.0631084939188552,1.934412043607496e-14,2.351052614264687e-08
7.35334383640376e-07,0.04813658495077032,1.3771104103394742e-10,3.492293405220545e-06,5.078719723557394e-12,5.756061781568666e-07,0.054,2.7329169166739716e-08,0.019452791988668422,0.0028338650046855537,4.300675154723508e-08,5.59183027438075e-05,0.0,0.0,0.006139126950841878,0.8681464103002503,0.004253741463637327,6.464576759925161e-09,2.4415078340503824e-15,0.0631066839980113,1.9532161764034947e-14,2.337744566366698e-08
7.374195763244469e-07,0.04813658495077032,1.3701228103968993e-10,3.4835569835450834e-06,5.080332422218247e-12,5.731472845708727e-07,0.054,2.74578551713462e-08,0.019464721062199892,0.0028356195334485047,4.291149994508353e-08,5.5793621625728125e-05,0.0,0.0,0.006125579311052859,0.8681391340227319,0.00425636737060018,6.495121520531654e-09,2.4587863531463087e-15,0.06310506269770937,1.9702353283398927e-14,2.3258636349287747e-08
7.395047690085177e-07,0.04813658495077032,1.36318835286896e-10,3.474860060422565e-06,5.081930984691338e-12,5.707044958482462e-07,0.054,2.758669938654885e-08,0.019476597546782326,0.0028373662897906373,4.28166697037565e-08,5.566949604408103e-05,0.0,0.0,0.006112091420006161,0.8681318898491189,0.004258981642016584,6.525704019532704e-09,2.476132972652867e-15,0.06310344857455429,1.9873450462253112e-14,2.3140729846344493e-08
7.413814424241814e-07,0.04813658495077032,1.356992331834746e-10,3.4670663829258613e-06,5.083357688299557e-12,5.685196389081658e-07,0.054,2.7702793952791453e-08,0.019487241706480994,0.0028389317677104645,4.273168044341604e-08,5.555825493898758e-05,0.0,0.0,0.006100003076891576,0.8681253973662783,0.00426132460174931,6.553260416053609e-09,2.4918031926531654e-15,0.06310200196082752,2.0028213503202577e-14,2.3035378332298376e-08
7.432581158398452e-07,0.04813658495077032,1.350838530558108e-10,3.459304295099209e-06,5.084773096970239e-12,5.663476106276646e-07,0.054,2.781901574564114e-08,0.01949784380158432,0.002840491029025239,4.264702820770819e-08,5.544745813435501e-05,0.0,0.0,0.006087962525072868,0.8681189305622837,0.004263658255092298,6.580847159835552e-09,2.5075286419847904e-15,0.06310056108762357,2.0183712435528225e-14,2.293074409207906e-08
7.451347892555089e-07,0.04813658495077032,1.344726564949704e-10,3.451573607882484e-06,5.086177283405798e-12,5.641883101363288e-07,0.054,2.7935364330844427e-08,0.019508404081190832,0.0028420441107176635,4.256271099519906e-08,5.533710297135318e-05,0.0,0.0,0.006075969481426545,0.8681124892849428,0.004265982657434695,6.6084641470894106e-09,2.523309352657568e-15,0.06309912592080825,2.033994834661403e-14,2.2826820610656722e-08
7.470114626711727e-07,0.04813658495077032,1.3386560552895668e-10,3.443874133717622e-06,5.087570319803715e-12,5.620416375554828e-07,0.054,2.805183927631366e-08,0.01951892279243477,0.0028435910494774893,4.247872682084926e-08,5.522718681233755e-05,0.0,0.0,0.0060640236650625935,0.8681060733832651,0.004268297863726682,6.636111274544558e-09,2.5391453565545075e-15,0.06309769642651773,2.0496922320353507e-14,2.2723601447057863e-08
7.484011433210769e-07,0.04813658495077032,1.3341873239960166e-10,3.4381926615550708e-06,5.0885947229108925e-12,5.604601014067064e-07,0.054,2.8138170397053138e-08,0.0195266852772631,0.002844732623707676,4.241674981855739e-08,5.51460750261335e-05,0.0,0.0,0.006055208032874204,0.8681013386588711,0.004270006384867386,6.656603393662934e-09,2.5509076019836652e-15,0.06309664151867615,2.0613638141808336e-14,2.2647617564221427e-08
7.49790823970981e-07,0.04813658495077032,1.3297409679367752e-10,3.4325281277693696e-06,5.089613079996339e-12,5.588853956242968e-07,0.054,2.8224570396994275e-08,0.019534425201719496,0.0028458708641452453,4.235495356067042e-08,5.506520147445527e-05,0.0,0.0,0.006046418032215086,0.8680966177064766,0.0042717099153004425,6.677111942063017e-09,2.5627001973539704e-15,0.06309558968935033,2.0730759705036078e-14,2.257201383596734e-08
7.511805046208852e-07,0.04813658495077032,1.325316837453966e-10,3.426880457767095e-06,5.090625419724766e-12,5.573174806821499e-07,0.054,2.8311039102957907e-08,0.01954214266410659,0.0028470057853829164,4.229333725754202e-08,5.498456510835252e-05,0.0,0.0,0.006037653551356478,0.8680919104660235,0.004273408476881141,6.697636878355218e-09,2.5745231554784813e-15,0.06309454092507134,2.0848287446479536e-14,2.249678772358391e-08
7.525701852707894e-07,0.04813658495077032,1.320914784143863e-10,3.4212495773911197e-06,5.091631770587522e-12,5.557563173404368e-07,0.054,2.8397576342401665e-08,0.019549837762156345,0.002848137401928315,4.223190012406439e-08,5.4904164885027596e-05,0.0,0.0,0.006028914479218483,0.8680872168778017,0.004275102091337261,6.718178161302399e-09,2.586376489132906e-15,0.06309349521244878,2.0966221801547817e-14,2.2421936709592908e-08
7.539598659206936e-07,0.04813658495077032,1.3165346608442306e-10,3.4156354129174405e-06,5.092632160917078e-12,5.542018666430442e-07,0.054,2.8484181943416972e-08,0.019557510593034157,0.002849265728204588,4.217064137968245e-08,5.482399976779043e-05,0.0,0.0,0.006020200705365368,0.8680825368824477,0.004276790780270007,6.73873574981915e-09,2.5982602110557666e-15,0.06309245253817021,2.1084563204619695e-14,2.234745829753726e-08
7.553495465705978e-07,0.04813658495077032,1.31217632162183e-10,3.41003789105203e-06,5.093626618870569e-12,5.526540899150933e-07,0.054,2.857085573472604e-08,0.019565161253343018,0.0028503907785510157,4.210956024838459e-08,5.474406872601428e-05,0.0,0.0,0.006011512120000918,0.8680778704209422,0.004278474565154918,6.759309602971073e-09,2.6101743339485573e-15,0.06309141288900054,2.1203312089046904e-14,2.2273350011771855e-08
7.567392272205019e-07,0.04813658495077032,1.3078396217600797e-10,3.4044569389277053e-06,5.094615172441222e-12,5.511129487605508e-07,0.054,2.865759754567893e-08,0.01957278983912748,0.0028515125672236193,4.2048655958638605e-08,5.466437073509128e-05,0.0,0.0,0.006002848613963821,0.8680732174346074,0.004280153467342782,6.779899679974063e-09,2.6221188704759118e-15,0.0630903762517814,2.132246888715742e-14,2.219960939725364e-08
7.581289078704061e-07,0.04813658495077032,1.3035244177468515e-10,3.398892484101021e-06,5.095597849458597e-12,5.4957840505981e-07,0.054,2.874440720625053e-08,0.01958039644587778,0.002852631108395769,4.1987927743377984e-08,5.458490477638857e-05,0.0,0.0,0.0059942100787230765,0.8680685778651039,0.004281827508060548,6.800505940193606e-09,2.6340938332657594e-15,0.06308934261343091,2.1442034030258822e-14,2.2126234019335374e-08
7.595185885203103e-07,0.04813658495077032,1.299230567262407e-10,3.393344454549199e-06,5.096574677585517e-12,5.480504209672878e-07,0.054,2.883128454703767e-08,0.019587981168533754,0.002853746416158779,4.192737483996941e-08,5.450566983720477e-05,0.0,0.0,0.005985596406373441,0.8680639516544294,0.004283496708412217,6.821128343144066e-09,2.6460992349094856e-15,0.06308831196094265,2.15620079486415e-14,2.205322146356226e-08
7.609082691702145e-07,0.04813658495077032,1.2949579291674816e-10,3.387812778667086e-06,5.097545684323607e-12,5.465289589090632e-07,0.054,2.8918229399256128e-08,0.019595544101488893,0.002854858504522503,4.186699649017085e-08,5.442666491072673e-05,0.0,0.0,0.005977007489630921,0.8680593387449154,0.00428516108937973,6.8417668484879795e-09,2.6581350879620914e-15,0.06308728428138544,2.1682391071582012e-14,2.1980569335470206e-08
7.622979498201186e-07,0.04813658495077032,1.2907063634915183e-10,3.382297385264135e-06,5.098510897012941e-12,5.450139815805448e-07,0.054,2.9005241594737766e-08,0.019603085338594173,0.002855967387415921,4.1806791940108926e-08,5.434788899598692e-05,0.0,0.0,0.005968443221828311,0.8680547390792248,0.004286820671823859,6.862421416035368e-09,2.670201404942349e-15,0.06308625956190278,2.1803183827346258e-14,2.1908275260386863e-08
7.636876304700228e-07,0.04813658495077032,1.2864757314210157e-10,3.3767982035614075e-06,5.099470342832055e-12,5.435054519441576e-07,0.054,2.9092320965927616e-08,0.019610604973162027,0.0028570730786877238,4.1746760440245433e-08,5.4269341097821034e-05,0.0,0.0,0.0059599034969107685,0.8680501526003506,0.004288475476485069,6.883092005743033e-09,2.682298198332962e-15,0.06308523778971213,2.1924386643192784e-14,2.1836336883235022e-08
7.65077311119927e-07,0.04813658495077032,1.2822658952880348e-10,3.371315163188608e-06,5.100424048801166e-12,5.42003333227045e-07,0.054,2.9179467345880983e-08,0.019618103097970158,0.002858175592106888,4.168690124534255e-08,5.4191020226825935e-05,0.0,0.0,0.005951388209431419,0.868045579251612,0.004290125523984396,6.903778577713875e-09,2.694425480580718e-15,0.0630842189521046,2.2045999945375985e-14,2.176475186833796e-08
7.678566724197355e-07,0.04813658495077032,1.2739080658226228e-10,3.3603972269772595e-06,5.102314348479376e-12,5.390181827692385e-07,0.054,2.935396046733389e-08,0.019633035186767317,0.0028603711400680687,4.156769681080743e-08,5.4035055637292754e-05,0.0,0.0,0.00593443052801368,0.8680364717194408,0.004293411429389472,6.945199509583033e-09,2.718771561256165e-15,0.06308219003016755,2.2290459708768683e-14,2.1622632678454147e-08
7.70358097589563e-07,0.04813658495077032,1.2664557833805185e-10,3.350625590043848e-06,5.103996255745188e-12,5.363531091359819e-07,0.054,2.9511231784218042e-08,0.01964640142323901,0.002862336401495579,4.1460994713503756e-08,5.389545413043661e-05,0.0,0.0,0.005919251145228032,0.8680283192835433,0.004296352679215436,6.982532610324581e-09,2.7407874298918012e-15,0.06308037391068938,2.2511881614832357e-14,2.149591086542527e-08
7.728595227593905e-07,0.04813658495077032,1.2590687899340806e-10,3.3409051749894683e-06,5.105659978950738e-12,5.337082468512183e-07,0.054,2.9668717640764673e-08,0.01965969938692966,0.0028642915772324395,4.135483948780661e-08,5.375657306336889e-05,0.0,0.0,0.005904149327163712,0.8680202085224873,0.0042992788311663685,7.0199168797241605e-09,2.7629022743718135e-15,0.06307856710491684,2.2734640080180244e-14,2.137029848828217e-08
7.75360947929218e-07,0.04813658495077032,1.251746322557577e-10,3.3312355858085245e-06,5.107305670065789e-12,5.310833907336093e-07,0.054,2.9826417085045545e-08,0.019672929600081157,0.0028662367447714393,4.124922693909728e-08,5.3618406868799334e-05,0.0,0.0,0.005889124480272672,0.8680121391172299,0.004302190001297047,7.057352090294754e-09,2.78511616600747e-15,0.06307676954132187,2.29587375548421e-14,2.1245782602038822e-08
7.778623730990456e-07,0.04813658495077032,1.2444876294780473e-10,3.32161643055715e-06,5.108933479477535e-12,5.284783382055593e-07,0.054,2.998432917131464e-08,0.019686092579618834,0.0028681719808129947,4.114415291553428e-08,5.34809500366883e-05,0.0,0.0,0.005874176017051661,0.8680041107519784,0.004305086304475053,7.094838016029196e-09,2.807429175745151e-15,0.06307498114910749,2.318417647856063e-14,2.1122350450613373e-08
7.803637982688731e-07,0.04813658495077032,1.2372919698792804e-10,3.3120473213012975e-06,5.110543556011748e-12,5.258928892536271e-07,0.054,3.0142452959956334e-08,0.019699188837218995,0.0028700973612752587,4.1039613307513195e-08,5.334419711351213e-05,0.0,0.0,0.0058593033559653845,0.8679961231141491,0.004307967854395917,7.132374432387768e-09,2.829841374169145e-15,0.06307320185819852,2.3410959280850615e-14,2.099998946351417e-08
7.828652234387006e-07,0.04813658495077032,1.2301586137106608e-10,3.3025278740656313e-06,5.112136046950935e-12,5.233268463896805e-07,0.054,3.0300787517434245e-08,0.01971221887937542,0.002872012961304075,4.093560404714539e-08,5.3208142701540095e-05,0.0,0.0,0.0058445059213708735,0.8679881758943279,0.004310834763598037,7.1699611162859015e-09,2.852352831504414e-15,0.06307143159923224,2.363908838105763e-14,2.0878687252607205e-08
7.853666486085281e-07,0.04813658495077032,1.223086841498883e-10,3.2930577087831944e-06,5.113711098054727e-12,5.207800146126598e-07,0.054,3.045933191624039e-08,0.019725183207464848,0.0028739188552827843,4.0832121107712025e-08,5.307278145812214e-05,0.0,0.0,0.0058297831434429934,0.8679802687862276,0.004313687143477383,7.207597846082028e-09,2.874963617619338e-15,0.0630696703035495,2.3868566188416382e-14,2.0758431608933248e-08
7.878680737783556e-07,0.04813658495077032,1.2160759441635666e-10,3.2836364492458638e-06,5.115268853581375e-12,5.182522013710162e-07,0.054,3.061808523484496e-08,0.019738082317811517,0.0028758151168418672,4.072916050314165e-08,5.293810809498784e-05,0.0,0.0,0.005815134458101086,0.8679724014866514,0.004316525104301954,7.245284401565524e-09,2.8976738020284254e-15,0.06306791790318571,2.4099395102108686e-14,2.0639210499590122e-08
7.903694989481832e-07,0.04813658495077032,1.2091252228377472e-10,3.274263723055537e-06,5.1168094563041195e-12,5.157432165258704e-07,0.054,3.077704655764661e-08,0.01975091670175061,0.002877701818868459,4.062671828752677e-08,5.280411737755599e-05,0.0,0.0,0.0058005593069367315,0.8679645736954518,0.004319348755226028,7.2830205639447875e-09,2.920483453894998e-15,0.06306617433086215,2.4331577511320964e-14,2.0521012064696383e-08
7.928709241180107e-07,0.04813658495077032,1.2022339886908045e-10,3.26493916157608e-06,5.118333047529652e-12,5.132528723147973e-07,0.054,3.093621497492318e-08,0.019763686845690853,0.0028795790335157043,4.0524790554598515e-08,5.267080412425464e-05,0.0,0.0,0.005786057137142597,0.8679567851154935,0.004322158204304197,7.320806115835443e-09,2.9433926420338497e-15,0.06306443951997724,2.4565115795301455e-14,2.0403824614398202e-08
7.953723492878382e-07,0.04813658495077032,1.1954015627548534e-10,3.255662399885977e-06,5.1198397671211075e-12,5.10780983316205e-07,0.054,3.109558958278295e-08,0.01977639323117616,0.00288144683221198,4.042337343720903e-08,5.2538163205851554e-05,0.0,0.0,0.005771627401442339,0.867949035452615,0.004324953558505186,7.358640841248651e-09,2.9664014349138765e-15,0.06306271340459825,2.480001232341699e-14,2.0287636625933346e-08
7.978737744576657e-07,0.04813658495077032,1.188627275756113e-10,3.2464330767316993e-06,5.121329753512871e-12,5.083273664143447e-07,0.054,3.1255169483116354e-08,0.0197890363349463,0.0028833052856699795,4.032246310689319e-08,5.240618954479463e-05,0.0,0.0,0.005757269558021569,0.8679413244155927,0.004327734923725462,7.39652452557953e-09,2.9895099006606792e-15,0.06306099591945265,2.5036269455209383e-14,2.0172436740778127e-08
8.003751996274933e-07,0.04813658495077032,1.1819104679483144e-10,3.2372508344817844e-06,5.122803143725055e-12,5.058918407649862e-07,0.054,3.1414953783548174e-08,0.019801616628996696,0.002885154463895656,4.0222055773373535e-08,5.227487811456227e-05,0.0,0.0,0.005742983070459846,0.8679336517161023,0.004330502404802654,7.434456955595707e-09,3.0127181070591464e-15,0.06305928699992,2.527388954045149e-14,2.005821376183167e-08
8.028766247973208e-07,0.04813658495077032,1.1752504889491204e-10,3.22811531908159e-06,5.124260073389741e-12,5.034742277616509e-07,0.054,3.157494159739023e-08,0.01981413458063735,0.0028869944361970355,4.012214768402091e-08,5.214422393902374e-05,0.0,0.0,0.0057287674076636815,0.8679260170686848,0.004333256105528749,7.472437919425966e-09,3.036026121556002e-15,0.06305758658202386,2.551287491920284e-14,1.994495665064926e-08
8.053780499671483e-07,0.04813658495077032,1.16864669758164e-10,3.219026180008722e-06,5.1257006767663495e-12,5.010743510023717e-07,0.054,3.1735132043594504e-08,0.01982659065255085,0.002888825271192896,4.002273512346472e-08,5.2014222091808926e-05,0.0,0.0,0.0057146220438005465,0.8679184201907094,0.004335996128663107,7.510467206549026e-09,3.0594340112623346e-15,0.06305589460242371,2.575322792186493e-14,1.9832654524759614e-08
8.078794751369758e-07,0.04813658495077032,1.1620984617176188e-10,3.2099830702291533e-06,5.127125086747302e-12,4.986920362571088e-07,0.054,3.1895524246706754e-08,0.019838985302849534,0.0028906470368213187,3.9923814413166526e-08,5.188486769568771e-05,0.0,0.0,0.005700546458233862,0.8679108608023397,0.004338722575945279,7.54854460778241e-09,3.0829418429561005e-15,0.06305421099840706,2.5994950869236106e-14,1.972129665501538e-08
8.103809003068033e-07,0.04813658495077032,1.1556051581232106e-10,3.200985646153966e-06,5.128533434888463e-12,4.963271114357625e-07,0.054,3.2056117336820534e-08,0.019851318985131823,0.002892459800348112,3.982538191081354e-08,5.1756155921958305e-05,0.0,0.0,0.005686540135458931,0.8679033386264987,0.004341435548107627,7.586669915271441e-09,3.1065496830845984e-15,0.06305253570788177,2.6238046072566136e-14,1.9610872462984488e-08
8.128823254766309e-07,0.04813658495077032,1.1491661723099597e-10,3.1920335675967237e-06,5.1299258514328054e-12,4.939794065565906e-07,0.054,3.2216910449531795e-08,0.019863592148537702,0.0028942636283751126,3.9727434009948364e-08,5.1628081989845104e-05,0.0,0.0,0.005672602565039836,0.8678958533888349,0.0043441351448877735,7.624842922478344e-09,3.1302575977669235e-15,0.06305086866936833,2.648251583361037e-14,1.9501371518425648e-08
8.153837506464584e-07,0.04813658495077032,1.142780898387087e-10,3.1831264977315167e-06,5.131302465298682e-12,4.916487537152176e-07,0.054,3.2377902725893725e-08,0.019875805237803405,0.0028960585868483568,3.962996713971247e-08,5.1500641165905184e-05,0.0,0.0,0.005658733241547265,0.8678884048176884,0.004346821465040848,7.66306342417143e-09,3.154065652796394e-15,0.06304920982199223,2.6728362444683535e-14,1.939278353679392e-08
8.178851758162859e-07,0.04813658495077032,1.1364487389160376e-10,3.1742641030516344e-06,5.132663404108579e-12,4.893349870543481e-07,0.054,3.25390933123722e-08,0.019887958693315253,0.0028978447410661417,3.953297776412988e-08,5.1373828763443714e-05,0.0,0.0,0.005644931664497237,0.8678809926440588,0.0043494946063515625,7.701331216414422e-09,3.1779739136429584e-15,0.06304755910547676,2.697558818871321e-14,1.9285098376781012e-08
8.203866009861134e-07,0.04813658495077032,1.1301691047703201e-10,3.1654460533287355e-06,5.134008794241886e-12,4.87037942733801e-07,0.054,3.270048136080165e-08,0.01990005295116277,0.0028996221556869587,3.943646238160956e-08,5.1247640141938005e-05,0.0,0.0,0.005631197338290743,0.8678736166015729,0.004352154665646105,7.73964609655588e-09,3.201982445455576e-15,0.06304591646013546,2.7224195339292914e-14,1.917830603793749e-08
8.22888026155941e-07,0.04813658495077032,1.1239414149962034e-10,3.1566720215727305e-06,5.135338760798182e-12,4.84757458900924e-07,0.054,3.286206602834129e-08,0.019912088443190968,0.0029013908947373174,3.934041752506022e-08,5.112207070647011e-05,0.0,0.0,0.005617529772154251,0.8678662764264512,0.0043548017388038715,7.77800786321869e-09,3.2260913130645677e-15,0.06304428182686504,2.747418616073482e-14,1.9072396658321885e-08
8.251393088087857e-07,0.04813658495077032,1.1183804329563903e-10,3.148812760674978e-06,5.136522645899144e-12,4.827190504760531e-07,0.054,3.300765964611491e-08,0.019922870494781142,0.0029029753946846312,3.9254376615483146e-08,5.100958385721921e-05,0.0,0.0,0.005605285640709101,0.8678597007194903,0.00435717307998941,7.812573375771503e-09,3.247875134345903e-15,0.06304281745885768,2.770036280263589e-14,1.8977825105695888e-08
8.273905914616305e-07,0.04813658495077032,1.112860649513248e-10,3.1409886581646452e-06,5.137694227663729e-12,4.806938112828535e-07,0.054,3.315341123992629e-08,0.019933605601396877,0.0029045529645764737,3.916871157029943e-08,5.089759157666836e-05,0.0,0.0,0.0055930948401592675,0.8678531536648053,0.004359534047894834,7.847176559285008e-09,3.269740326695883e-15,0.06304135949094125,2.7927663682268848e-14,1.888395387323611e-08
8.296418741144753e-07,0.04813658495077032,1.1073816575960748e-10,3.1331994822377875e-06,5.138853594772662e-12,4.786816273465251e-07,0.054,3.3299320206236113e-08,0.01994429406923804,0.002906123649805545,3.908341993127268e-08,5.078609060766632e-05,0.0,0.0,0.005580957022525132,0.8678466350753675,0.004361884710494692,7.881817269561837e-09,3.2916869367230468e-15,0.06303990788121298,2.8156090431241647e-14,1.8790776050291536e-08
8.316680285020356e-07,0.04813658495077032,1.1024851092358754e-10,3.126218896181061e-06,5.139886654220296e-12,4.768817308427595e-07,0.054,3.343077233330566e-08,0.019953874065073967,0.0029075314173230855,3.900697470394695e-08,5.068615713791866e-05,0.0,0.0,0.005570078001878513,0.8678407925293904,0.004363991551501334,7.913025875667795e-09,3.311508536219585e-15,0.0630386068343701,2.836263846732337e-14,1.8707503231852017e-08
8.336941828895958e-07,0.04813658495077032,1.0976209866431977e-10,3.119266248395972e-06,5.140909954393154e-12,4.7509223641701307e-07,0.054,3.3562351010751034e-08,0.019963416748863302,0.002908933677247715,3.893082819951938e-08,5.058661668092505e-05,0.0,0.0,0.005559241368538576,0.8678349727560211,0.0043660901485118074,7.944264658326943e-09,3.331396155314943e-15,0.06303731087397897,2.8570100955410615e-14,1.862478162800298e-08
8.357203372771561e-07,0.04813658495077032,1.0927890033773386e-10,3.112341374068923e-06,5.141923558421841e-12,4.733130635145714e-07,0.054,3.369405580558242e-08,0.019972922338356156,0.00291033046185652,3.885497866990397e-08,5.048746692095769e-05,0.0,0.0,0.005548446875046285,0.8678291756222586,0.004368180549859808,7.975533514092259e-09,3.351349827566853e-15,0.06303601997024368,2.877847907261992e-14,1.8542606375688205e-08
8.375438762259605e-07,0.04813658495077032,1.0884674633683094e-10,3.106132598302776e-06,5.142827563434496e-12,4.7172056685535286e-07,0.054,3.381269759518439e-08,0.0199814458318829,0.0029115829130834207,3.878696657299334e-08,5.039856428363816e-05,0.0,0.0,0.005538767657498512,0.8678239774496455,0.004370054943425284,8.00370111170779e-09,3.3693646356723394e-15,0.06303486245588376,2.896680321078744e-14,1.8469111803074558e-08
8.393674151747648e-07,0.04813658495077032,1.0841715223745782e-10,3.0999460682443953e-06,5.143723810246168e-12,4.701363083821143e-07,0.054,3.393144087831937e-08,0.019989939610403146,0.002912830978421687,3.871919236543797e-08,5.0309974587199126e-05,0.0,0.0,0.0055291221966439945,0.867818797412715,0.004371922772054913,8.031892910488211e-09,3.387432998189892e-15,0.06303370899207339,2.91558708115836e-14,1.8396052409518028e-08
8.411909541235692e-07,0.04813658495077032,1.079900978079613e-10,3.0937816664018e-06,5.144612343921834e-12,4.6856023097476593e-07,0.054,3.4050285343834574e-08,0.019998403829172083,0.0029140746808826523,3.8651654800869403e-08,5.022169618088461e-05,0.0,0.0,0.005519510316046568,0.8678136354166388,0.004373784070206966,8.060108836096745e-09,3.4055549393124393e-15,0.06303255955757006,2.9345682725149643e-14,1.832342476000697e-08
8.42832139177493e-07,0.04813658495077032,1.0760790367873583e-10,3.088252527924744e-06,5.1454054662763685e-12,4.6714870930910506e-07,0.054,3.4157331617695934e-08,0.020005996479924435,0.0029151903017267037,3.8591072299585966e-08,5.014251041325464e-05,0.0,0.0,0.005510888189794118,0.8678090049672591,0.004375453683271108,8.085523736413611e-09,3.4219105159573315e-15,0.06303152849413708,2.9517150535406326e-14,1.8258426204882434e-08
8.444733242314168e-07,0.04813658495077032,1.072277359877259e-10,3.0827411343052835e-06,5.146192409293258e-12,4.6574372749523794e-07,0.054,3.426445937352777e-08,0.020013565423825035,0.0029163024236987444,3.853067958025351e-08,5.0063574275775423e-05,0.0,0.0,0.005502292994732791,0.867804388986494,0.004377118059146616,8.110958065800364e-09,3.4383095283179168e-15,0.06303050066207873,2.96892225418394e-14,1.8193772150920076e-08
8.461145092853407e-07,0.04813658495077032,1.068495803971744e-10,3.0772474015894903e-06,5.14697320505549e-12,4.6434524491245746e-07,0.054,3.437166838739826e-08,0.02002111077182812,0.002917411063242635,3.847047575223574e-08,4.998488658894586e-05,0.0,0.0,0.005493724604772118,0.8677997874065754,0.004378777222457108,8.136411770759094e-09,3.4547519938560527e-15,0.06302947604621498,2.986189935903235e-14,1.812946016369466e-08
8.475915758338722e-07,0.04813658495077032,1.0651094896377091e-10,3.0723180732550247e-06,5.1476706916715086e-12,4.6309213411204013e-07,0.054,3.446822579115459e-08,0.020027881501684674,0.0029184058748639476,3.841645307745837e-08,4.991427912723021e-05,0.0,0.0,0.0054860358685886275,0.867795658241703,0.004380266032920584,8.159336627294558e-09,3.4695873796953586e-15,0.06302855662931418,3.00178261143535e-14,1.807186984755383e-08
8.490686423824036e-07,0.04813658495077032,1.0617392554681071e-10,3.067402922214841e-06,5.148363247901692e-12,4.6184422587230146e-07,0.054,3.456484867129656e-08,0.020034633288091446,0.0029193978907976694,3.836258204621837e-08,4.9843871111721856e-05,0.0,0.0,0.005478368652224346,0.8677915406381573,0.004381750658760751,8.182277096189956e-09,3.4844579893611822e-15,0.06302763979437923,3.0174243708643784e-14,1.8014552906508453e-08
8.505457089309351e-07,0.04813658495077032,1.0583849995532113e-10,3.062501888354341e-06,5.149050896709786e-12,4.606014912312455e-07,0.054,3.4661536866449676e-08,0.020041366210507065,0.002920387122819017,3.830886202071537e-08,4.977366169787718e-05,0.0,0.0,0.00547072286538159,0.8677874345474076,0.004383231117610103,8.205233138893218e-09,3.49936383547015e-15,0.0630267255305397,3.033115258658021e-14,1.795750761015188e-08
8.520227754794666e-07,0.04813658495077032,1.0550466207919993e-10,3.0576149118973913e-06,5.149733660907765e-12,4.593639014286983e-07,0.054,3.475829021582464e-08,0.020048080347946105,0.0029213735826371353,3.8255292366711904e-08,4.9703650045916795e-05,0.0,0.0,0.005463098418267478,0.8677833399211948,0.004384707427002154,8.228204716992325e-09,3.5143049306035045e-15,0.06302581382698634,3.0488553191787775e-14,1.790073224179042e-08
8.534998420279981e-07,0.04813658495077032,1.0517240188842888e-10,3.0527419334039513e-06,5.150411563180667e-12,4.5813142790464874e-07,0.054,3.4855108559214737e-08,0.020054775778982195,0.002922357281895554,3.820187245346937e-08,4.963383532079192e-05,0.0,0.0,0.00545549522159041,0.867779256711529,0.004386179604372127,8.251191792214654e-09,3.5292812873072405e-15,0.0630249046729703,3.064644596684294e-14,1.7844225098305532e-08
8.549769085765295e-07,0.04813658495077032,1.0484170943229362e-10,3.047882893767711e-06,5.15108462610797e-12,4.569040422975277e-07,0.054,3.4951991736992966e-08,0.02006145258175107,0.002923338232172651,3.8148601653830385e-08,4.9564216692151244e-05,0.0,0.0,0.00544791318655657,0.8677751848706879,0.004387647667057638,8.274194326426296e-09,3.544292918092263e-15,0.06302399805780293,3.080483135327712e-14,1.7787984490022157e-08
